age,monthly_salary,credit_score,existing_emi,requested_amount,tenure_months,missed_payments,proposed_emi,foir,approved
59,41015,616,42549,2024004,60,1,33733.4,185.98659027185172,0
30,44191,411,27342,4471792,12,2,372649.3333333333,905.1420726693973,0
27,61814,607,51417,4337878,60,2,72297.96666666666,200.14069088987392,0
57,15868,465,25978,4069829,36,4,113050.80555555556,876.1583410357673,0
35,66215,335,52628,3591200,36,3,99755.55555555556,230.13449453379985,0
44,78271,411,57180,4214886,36,5,117080.16666666667,222.63694940229036,0
46,65281,386,23833,3380729,36,3,93909.13888888889,180.36203319325514,0
46,52146,482,48491,2444422,60,1,40740.36666666667,171.11833442002583,0
46,63231,384,44473,4169266,12,5,347438.8333333333,619.8096397863917,0
30,44032,568,15737,4834965,12,1,402913.75,950.7874954578489,0
37,43305,464,44429,2615229,36,1,72645.25,270.3481122272255,0
34,69306,602,16299,746797,12,1,62233.083333333336,113.31209900056753,0
22,37640,389,15339,1836408,60,5,30606.8,122.06641870350691,0
33,70603,537,47920,3390632,12,5,282552.6666666667,468.07170611258255,0
47,33318,321,57381,1833288,24,4,76387.0,401.4886847950057,0
29,28246,466,34435,3481167,12,2,290097.25,1148.9494087658431,0
27,48844,514,48194,3589675,36,3,99713.19444444444,302.81548285243724,0
30,47602,357,39509,3007913,12,3,250659.41666666666,609.5719017408231,0
29,36584,329,57095,4646181,12,1,387181.75,1214.4017876667397,0
42,65791,405,59289,594449,12,5,49537.416666666664,165.4123157676075,0
43,30169,629,16373,3824922,12,5,318743.5,1110.7975073751202,0
27,40968,466,22082,4688851,24,1,195368.79166666666,530.7820534726291,0
29,21385,649,40532,4859122,60,2,80985.36666666667,568.2364585768842,0
47,23222,453,57661,4808368,36,3,133565.77777777778,823.4724734207983,0
44,72148,626,33866,4443183,36,4,123421.75,218.00708266341408,0
49,64855,306,22593,3281268,12,2,273439.0,456.4520854213245,0
37,40444,496,24495,3563945,60,5,59399.083333333336,207.43270530445392,0
40,53248,620,22837,3591337,12,1,299278.0833333333,604.9336751302083,0
27,72576,345,26172,586728,24,3,24447.0,69.74619708994709,0
27,55545,317,33680,1654272,60,1,27571.2,110.27311189125932,0
48,77497,452,45346,773591,60,5,12893.183333333332,75.15024237497366,0
39,20362,563,58085,2683721,60,1,44728.683333333334,504.92919817961564,0
40,48718,373,38412,737963,60,3,12299.383333333333,104.09167727191866,0
59,23250,444,37863,3328177,12,1,277348.0833333333,1355.7465949820787,0
27,17818,401,45804,4528054,24,3,188668.91666666666,1315.9328581584166,0
26,51368,634,25934,2348915,60,1,39148.583333333336,126.69869049473084,0
45,59109,634,45723,3537025,36,1,98250.69444444444,243.57321972025315,0
33,30053,420,35405,2338042,36,3,64945.61111111111,333.912125615117,0
59,72645,475,33748,4173255,24,1,173885.625,285.81956776102965,0
42,71997,362,20230,1027703,36,2,28547.305555555555,67.74908059440749,0
37,42426,595,37354,3075856,12,4,256321.33333333334,692.2060371784598,0
42,67096,383,23954,2411952,12,2,200996.0,335.2658876833194,0
54,62101,314,38139,1683132,24,4,70130.5,174.34421345872047,0
28,54023,433,32388,2615377,60,2,43589.61666666667,140.6393881618323,0
38,71732,420,54825,2265040,36,4,62917.77777777778,164.14261107703365,0
44,74267,618,51523,2880232,36,1,80006.44444444444,177.10348397598455,0
22,39892,427,50614,3599602,24,3,149983.41666666666,502.8512400147063,0
22,74232,587,50732,1381965,24,3,57581.875,145.9126454898157,0
47,69416,600,56646,2961565,36,5,82265.69444444444,200.11480702495743,0
34,58675,479,36021,4209968,60,4,70166.13333333333,180.9750887658003,0
59,44361,381,42702,1345377,24,5,56057.375,222.62657514483442,0
32,74225,312,50523,2254234,12,5,187852.83333333334,321.1530257101157,0
52,31007,323,34116,3600902,36,4,100025.05555555556,432.6153950899976,0
48,29241,467,21473,1105109,24,3,46046.208333333336,230.90594826898308,0
48,59858,569,37735,647215,24,4,26967.291666666668,108.09297281343626,0
45,60073,369,49461,3433328,24,1,143055.33333333334,320.470649598544,0
24,38902,617,26084,1868051,36,5,51890.305555555555,200.4377809766993,0
46,39506,388,59771,4154870,12,5,346239.1666666667,1027.7177306400717,0
56,32562,488,43756,3717247,12,4,309770.5833333333,1085.702915463833,0
23,35239,556,32068,2689678,36,5,74713.27777777778,303.0201702028371,0
21,77969,516,43916,3328369,24,3,138682.04166666666,234.19313017566807,0
37,28065,331,17919,2788421,36,5,77456.13888888889,339.83658966288573,0
27,60415,440,38550,609365,36,4,16926.805555555555,91.82621129778292,0
25,56291,460,51524,1021291,24,3,42553.791666666664,167.1275899640558,0
39,53805,331,18283,798510,36,3,22180.833333333332,75.20459684663754,0
59,48295,611,19691,599830,60,5,9997.166666666666,61.47254719260103,0
54,33443,451,38212,2566353,12,4,213862.75,753.7444308225937,0
55,24290,646,55118,4223635,60,5,70393.91666666667,516.722588170715,0
36,15211,559,43602,3406375,60,1,56772.916666666664,659.883746411588,0
59,33098,515,32540,1819021,60,1,30317.016666666666,189.91182750216527,0
47,34072,578,50829,1652199,36,3,45894.416666666664,283.8794807075213,0
58,58290,584,20919,3088897,24,5,128704.04166666667,256.6873248699034,0
45,34650,397,37277,874968,36,1,24304.666666666668,177.72486772486772,0
46,30115,329,32676,3550435,12,2,295869.5833333333,1090.9698931872267,0
34,20149,389,57844,2040709,36,1,56686.36111111111,568.417098174158,0
34,56992,447,24752,2095164,36,5,58199.0,145.5484980348119,0
34,32716,443,31012,1142313,36,5,31730.916666666668,191.78052532909484,0
45,47188,366,24175,922701,36,1,25630.583333333332,105.54713769037325,0
56,28621,357,55670,4552765,60,5,75879.41666666667,459.6255080768201,0
24,21820,580,17067,3686013,24,5,153583.875,782.0846700274977,0
35,79192,578,46478,3284983,12,2,273748.5833333333,404.3673392935313,0
52,62529,535,41439,3170111,12,3,264175.9166666667,488.7570833799784,0
38,57800,427,49747,2977512,12,5,248126.0,515.3512110726643,0
34,70043,636,44810,4452430,36,4,123678.61111111111,240.5502492913084,0
21,45399,508,33302,3241310,12,3,270109.1666666667,668.3212552405707,0
40,68838,485,15700,3004066,60,3,50067.76666666667,95.53991496944516,0
30,29002,468,51814,3366966,24,4,140290.25,662.3827667057444,0
30,58098,471,49841,3356394,36,1,93233.16666666667,246.26349730914433,0
44,60511,559,59713,2407273,36,2,66868.69444444444,209.18790706556564,0
54,68243,504,18048,4118427,60,5,68640.45,127.02907257887254,0
48,64595,434,48290,2647100,12,1,220591.66666666666,416.2577082849549,0
47,43750,345,26101,3156165,36,4,87671.25,260.0508571428572,0
21,41074,308,44778,781594,36,2,21710.944444444445,161.87599075922589,0
53,32310,460,42425,1412332,60,2,23538.866666666665,204.15929020942949,0
24,70398,588,56509,2681752,60,2,44695.86666666667,143.76099699802077,0
27,32006,639,32852,635513,12,4,52959.416666666664,268.11040638213666,0
29,24671,620,39500,611315,24,1,25471.458333333332,263.35153959439555,0
36,67189,405,27674,4582564,24,5,190940.16666666666,325.37196068800944,0
25,59345,589,38195,4269421,12,2,355785.0833333333,663.8808380374645,0
54,42894,640,39371,4387239,24,2,182801.625,517.9573483470881,0
43,64385,387,48053,1168975,60,1,19482.916666666668,104.89386761926951,0
45,41193,491,26957,3267244,60,2,54454.066666666666,197.63325484103288,0
33,66843,452,22108,1442871,60,2,24047.85,69.05113474858999,0
44,25222,610,32829,2183534,24,4,90980.58333333333,490.87932492797296,0
31,38786,436,20837,2639890,24,3,109995.41666666667,337.3186630914935,0
37,46509,572,30032,632053,36,1,17557.027777777777,102.32219092600955,0
57,15386,448,49234,4654087,36,1,129280.19444444444,1160.2378424830654,0
33,79334,487,41352,2419359,36,1,67204.41666666667,136.8346694565592,0
47,16634,440,45215,510728,24,4,21280.333333333332,399.7555208208087,0
40,55878,430,24106,2714768,36,4,75410.22222222222,178.09553352343002,0
53,19133,303,56247,2815574,60,5,46926.23333333333,539.242321294796,0
52,57144,562,43766,3419798,24,4,142491.58333333334,325.9442519482944,0
28,53349,325,58048,1538967,12,1,128247.25,349.2010159515642,0
49,49735,323,53700,689007,24,5,28708.625,165.6954358097919,0
39,36952,565,24996,3339593,36,3,92766.47222222222,318.6903881311491,0
26,71436,528,16178,2893399,24,2,120558.29166666667,191.41090159956698,0
59,39816,568,50319,1619525,36,2,44986.805555555555,239.36559562878128,0
41,36529,424,31025,1561999,36,5,43388.86111111111,203.71173892280413,0
42,20767,471,24780,2897358,12,3,241446.5,1281.9689892618096,0
30,56521,533,37706,3295317,12,2,274609.75,552.565860476637,0
30,33383,594,57916,4691533,60,5,78192.21666666666,407.71715144434796,0
49,19901,574,24967,4434147,36,4,123170.75,744.3733983216924,0
36,57889,375,45856,562979,24,1,23457.458333333332,119.73511087310773,0
21,29633,607,52630,1625546,12,3,135462.16666666666,634.7388609545665,0
37,77244,513,24179,2660957,12,2,221746.41666666666,318.37478207584627,0
50,78641,457,53623,4814083,36,1,133724.52777777778,238.23136503576734,0
46,34163,601,32587,2021876,24,5,84244.83333333333,341.9835299397984,0
39,74019,503,38733,3088287,12,2,257357.25,400.0192518137235,0
41,25707,448,37770,4842383,12,1,403531.9166666667,1716.660507514166,0
37,37576,374,48887,863604,24,4,35983.5,225.8635831381733,0
41,33061,528,18975,896605,12,3,74717.08333333333,283.391559037335,0
39,60101,603,27919,2141345,24,5,89222.70833333333,194.90808527866977,0
27,59706,361,24602,4237644,36,2,117712.33333333333,238.35851226565725,0
37,26548,357,49060,990492,12,4,82541.0,495.70965797800216,0
21,30115,573,57154,4480515,36,3,124458.75,603.0640876639549,0
57,24843,407,25140,4769865,24,3,198744.375,901.1970172684458,0
26,51945,486,36170,556625,36,4,15461.805555555555,99.39706527202917,0
46,54979,528,43830,1490055,36,2,41390.416666666664,155.0053959996847,0
22,55641,347,59540,1935079,36,3,53752.194444444445,203.61279352356075,0
52,18841,618,21590,3499494,60,5,58324.9,424.1542380977655,0
25,71250,567,45609,1045255,24,1,43552.291666666664,125.13865497076023,0
57,21416,514,32401,3310860,24,5,137952.5,795.4496638027643,0
51,25633,589,42729,4588284,24,3,191178.5,912.524870284399,0
32,78249,553,52944,4388439,24,1,182851.625,301.3401129726898,0
55,52653,386,43645,1238985,24,4,51624.375,180.9381706645395,0
50,15594,480,44047,4041450,12,1,336787.5,2442.1860972168784,0
26,29393,324,37560,3311047,12,1,275920.5833333333,1066.5144195329954,0
35,50380,521,21647,4753625,12,1,396135.4166666667,829.262438798465,0
35,60056,348,36106,3688930,36,3,102470.27777777778,230.74510086881875,0
36,37743,633,21015,1736236,36,2,48228.77777777778,183.46124520514476,0
40,79828,474,36506,4304178,24,3,179340.75,270.3897755173623,0
33,46971,610,39067,2046593,60,2,34109.88333333333,155.79162320013057,0
51,65648,573,17056,1869951,24,4,77914.625,144.66644071411164,0
54,67707,334,46719,2356560,12,4,196380.0,359.0455935132261,0
49,19861,516,44328,4920047,24,4,205001.95833333334,1255.3746454525622,0
23,52534,508,27176,3857027,36,4,107139.63888888889,255.67373298985206,0
29,51126,459,57771,4596973,24,4,191540.54166666666,487.64139902723986,0
31,29846,306,46885,3929533,12,5,327461.0833333333,1254.258806316871,0
31,41177,568,36269,2501754,24,3,104239.75,341.2311484566627,0
45,48682,425,18114,3253082,36,2,90363.38888888889,222.82853804052607,0
42,33228,624,28442,3526740,60,4,58779.0,262.4924762248706,0
29,49763,389,55151,4099696,12,5,341641.3333333333,797.3641728459564,0
40,39009,341,16629,3977150,24,5,165714.58333333334,467.43977885445236,0
41,15094,458,32927,3359790,36,5,93327.5,836.4548827348616,0
30,56452,501,46317,594328,12,3,49527.333333333336,169.78022626892465,0
42,30100,581,38896,2466845,12,4,205570.41666666666,812.1807862679955,0
49,67221,631,43155,2199219,36,5,61089.416666666664,155.07715842767388,0
29,47917,587,33288,1786916,24,5,74454.83333333333,224.85304450056,0
25,32430,390,36415,561201,24,4,23383.375,184.39215232809127,0
31,50571,424,51085,2513279,24,3,104719.95833333333,308.09151160414723,0
21,69486,425,26251,1235193,12,5,102932.75,185.9133494516881,0
21,39974,351,51884,2998404,60,2,49973.4,254.80912593185568,0
59,46129,402,40574,3498811,12,1,291567.5833333333,720.0277121405912,0
25,62234,486,24623,983121,24,1,40963.375,105.38672590545362,0
42,77294,504,35936,4419059,12,1,368254.9166666667,522.9266394114247,0
46,78635,313,21123,670316,60,3,11171.933333333332,41.069413535109476,0
26,35860,403,18061,1363996,12,5,113666.33333333333,367.3377951292061,0
52,22276,416,55857,1694725,36,1,47075.694444444445,462.07889407633525,0
31,15551,603,51499,3310361,24,1,137931.70833333334,1218.1255760615609,0
30,63248,392,54095,3057814,24,4,127408.91666666667,286.9717883042415,0
59,23486,443,43451,913113,24,5,38046.375,347.00406625223536,0
54,32527,409,31361,3552033,12,5,296002.75,1006.4369600639468,0
51,64607,462,30907,789041,12,4,65753.41666666667,149.61291604108945,0
32,24745,352,49814,4271655,12,5,355971.25,1639.8676500303093,0
36,56128,302,34605,1400281,24,2,58345.041666666664,165.60369453154692,0
58,27997,367,47256,3756846,12,3,313070.5,1287.0182519555665,0
23,33330,545,26332,4373680,24,4,182236.66666666666,625.7685768576857,0
22,70267,437,52832,3153381,12,1,262781.75,449.1635476112542,0
25,55078,607,44476,4839610,24,5,201650.41666666666,446.8688345013738,0
31,70332,586,24445,2148036,36,2,59667.666666666664,119.59373637414924,0
45,53585,365,48490,3031617,12,2,252634.75,561.9571708500513,0
55,69532,646,44767,2902321,24,3,120930.04166666667,238.30328721547875,0
55,70526,624,30210,1040735,36,2,28909.305555555555,83.82625635305499,0
42,39829,454,39159,3862665,36,5,107296.25,367.7100856160084,0
57,58336,386,22564,3303627,60,5,55060.45,133.06440277015906,0
42,23070,332,56043,559834,12,2,46652.833333333336,445.1488224245051,0
31,16320,367,36219,3732094,24,5,155503.91666666666,1174.7727736928105,0
52,38507,486,42946,1700726,60,5,28345.433333333334,185.1388924957367,0
55,53921,491,51587,1455078,12,1,121256.5,320.5495076129894,0
51,21589,512,18364,3384453,36,4,94012.58333333333,520.5270430929331,0
28,79409,387,19318,4667615,12,5,388967.9166666667,514.1557212238747,0
40,42459,407,26479,1873344,24,5,78056.0,246.2022186108952,0
54,30589,539,22398,2768299,36,3,76897.19444444444,324.6107896447888,0
24,51375,515,17452,1642252,60,4,27370.866666666665,87.24645579886456,0
38,58085,476,36672,4075314,12,4,339609.5,647.8118274941895,0
24,75840,352,48193,1393320,12,4,116110.0,216.6442510548523,0
40,58200,629,28865,4287152,60,2,71452.53333333334,172.36689576174115,0
29,48168,348,40345,3070289,12,1,255857.41666666666,614.9360917344848,0
36,41732,413,35359,4494918,12,1,374576.5,982.3049458449152,0
46,46511,394,23799,2733355,12,3,227779.58333333334,540.9012563336272,0
58,37426,324,38053,2065662,36,4,57379.5,254.98984663068453,0
45,45982,431,49892,3212590,36,4,89238.61111111111,302.5762496435804,0
24,74720,478,32684,1999163,24,5,83298.45833333333,155.2227761420414,0
58,31746,444,20015,1237667,12,2,103138.91666666667,387.93522543522545,0
39,43514,497,46665,1827936,24,2,76164.0,282.2746702210783,0
34,79889,624,23657,4473369,36,3,124260.25,185.1534629298151,0
41,18851,383,36951,4999435,12,1,416619.5833333333,2406.082347532403,0
35,34796,456,47063,3535233,24,4,147301.375,558.5825238533165,0
23,25498,384,47743,3106894,12,3,258907.83333333334,1202.6466128062334,0
57,77798,552,41521,1066608,12,2,88884.0,167.61999023111133,0
36,47852,371,25731,4967749,60,2,82795.81666666667,226.79682493243055,0
34,77985,522,33744,2803275,24,2,116803.125,193.04625889594155,0
29,49592,575,33423,4917714,36,4,136603.16666666666,342.84998924557726,0
27,59845,582,32568,2723712,24,4,113488.0,244.0571476313811,0
34,30930,563,18934,1811611,24,4,75483.79166666667,305.2628246578295,0
26,72651,545,26409,2488052,24,5,103668.83333333333,179.0447940611049,0
41,60317,640,46410,2909753,60,1,48495.88333333333,157.34516526573492,0
35,57881,360,45808,1137677,12,2,94806.41666666667,242.93708931543455,0
28,62900,558,23172,3044803,36,2,84577.86111111111,171.3034357887299,0
54,56590,306,42358,783076,60,5,13051.266666666666,97.91353007009482,0
21,36159,487,15777,2863488,36,2,79541.33333333333,263.6088756141855,0
52,44536,303,34763,1302560,60,2,21709.333333333332,126.80153883001017,0
25,39252,530,50186,2619988,12,4,218332.33333333334,684.0882842487857,0
50,39003,432,46170,2451489,36,4,68096.91666666667,292.96955789725575,0
42,55186,424,35461,3688858,24,1,153702.41666666666,342.77428454076517,0
40,50139,314,17439,4973156,60,2,82885.93333333333,200.09360644076136,0
36,54836,312,22804,869625,36,3,24156.25,85.63762856517616,0
27,67452,417,28212,1703880,12,2,141990.0,252.3305461661626,0
27,37205,539,36653,3834066,36,2,106501.83333333333,384.7731039734802,0
22,45523,562,36971,772196,60,1,12869.933333333332,109.48516866931735,0
34,71955,305,16989,2354529,12,3,196210.75,296.2959488569245,0
51,59627,619,22868,2810979,24,2,117124.125,234.7797558153186,0
34,22464,530,57026,3156986,60,3,52616.433333333334,488.0806327160494,0
25,32110,329,48712,657044,60,4,10950.733333333334,185.8073289733209,0
31,61316,321,39604,3901356,12,4,325113.0,594.8153826081284,0
25,22121,455,37135,1495563,60,3,24926.05,280.55264228561094,0
49,24840,417,45544,4627617,36,2,128544.91666666667,700.841049382716,0
31,52080,639,52918,3667758,24,3,152823.25,395.04848310291857,0
25,55768,492,45847,2066509,36,3,57403.02777777778,185.14206673679848,0
52,24461,645,58774,2506456,12,4,208871.33333333334,1094.1716746385405,0
56,35927,494,25680,2578101,60,3,42968.35,191.07732346146352,0
35,39398,467,45083,3735559,24,5,155648.29166666666,509.49614616647204,0
39,48086,538,49433,2575598,12,5,214633.16666666666,549.153946401586,0
42,30329,543,41309,2877351,36,4,79926.41666666667,399.73430270258393,0
54,30791,368,56719,3540149,60,2,59002.48333333333,375.82892187110957,0
37,67627,394,25349,4553344,60,2,75889.06666666667,149.70066196440277,0
32,78349,376,24543,1896629,12,4,158052.41666666666,233.05392113066748,0
45,29372,470,24460,756072,36,2,21002.0,154.78006264469565,0
37,63703,300,49553,4770801,60,1,79513.35,202.60639216363438,0
30,42354,361,43525,675748,36,5,18770.777777777777,147.08357599701984,0
48,63469,506,20948,3878458,24,1,161602.41666666666,287.6213847179988,0
38,59018,453,29498,853784,60,1,14229.733333333334,74.09219786053973,0
38,79900,573,33991,4904421,24,1,204350.875,298.30021902377973,0
52,36537,347,39974,1555677,60,4,25927.95,180.37044639680323,0
34,68286,436,50398,2921791,12,1,243482.58333333334,430.36725439084637,0
36,49370,300,22660,4043687,60,3,67394.78333333334,182.40790628586862,0
38,66408,534,41245,4308102,60,2,71801.7,170.23054451270932,0
36,40405,555,15238,4206196,36,4,116838.77777777778,326.8822615462883,0
37,56815,406,34920,747117,36,3,20753.25,97.99040746281791,0
27,38703,472,24338,2787758,24,3,116156.58333333333,363.00695897820145,0
32,30234,429,57517,4419257,24,5,184135.70833333334,799.2746852329607,0
54,22532,593,25349,4342996,24,5,180958.16666666666,915.6185277235339,0
30,55134,339,26643,2474299,60,3,41238.316666666666,123.12060918247663,0
25,50416,637,43274,3779270,60,5,62987.833333333336,210.7700597693854,0
41,21903,315,55667,909759,24,2,37906.625,427.2183034287541,0
23,33242,426,54913,3765742,12,2,313811.8333333333,1109.213745663117,0
39,65254,648,53629,3986822,12,5,332235.1666666667,591.3264576373351,0
55,28788,502,31632,507749,60,1,8462.483333333334,139.27498726321156,0
26,50249,433,42144,2936746,12,3,244728.83333333334,570.9025718588099,0
34,49588,558,27321,4250559,12,2,354213.25,769.4084254255062,0
24,44513,313,52091,2169351,24,5,90389.625,320.0876710174556,0
38,58039,365,44256,1920947,12,5,160078.91666666666,352.0648472004456,0
49,34542,641,38485,4923520,12,2,410293.3333333333,1299.2250979483913,0
55,47294,494,17860,4510738,60,2,75178.96666666666,196.72467261527183,0
58,74784,413,29919,1140546,60,1,19009.1,65.42589323919555,0
36,18684,458,48337,4326500,60,5,72108.33333333333,644.6442589024477,0
40,38795,460,23411,1561757,12,5,130146.41666666667,395.817545216308,0
44,73599,553,24586,4435565,24,4,184815.20833333334,284.5163770341083,0
55,75301,314,39312,4985136,36,1,138476.0,236.10310620044888,0
39,18651,336,38055,3086849,60,2,51447.48333333333,479.8803460046825,0
24,25431,454,49890,1823659,60,2,30394.316666666666,315.69469020748954,0
53,25131,326,43807,2963448,60,3,49390.8,370.8479567068561,0
22,39091,311,35384,3885162,24,2,161881.75,504.6321403903712,0
33,39845,366,43925,1524204,36,5,42339.0,216.49893336679634,0
50,39491,329,18089,2838299,36,2,78841.63888888889,245.44994780808005,0
54,71033,395,29242,898488,60,5,14974.8,62.248250813002414,0
50,70372,514,54978,1703913,12,5,141992.75,279.89932075257207,0
44,19830,493,31433,2851895,60,1,47531.583333333336,398.20768196335524,0
53,43640,434,48282,4150676,60,2,69177.93333333333,269.1565841735411,0
30,69131,589,25983,1105848,12,1,92154.0,170.8886027975872,0
38,22334,331,58738,2142147,12,5,178512.25,1062.282842303215,0
39,62387,338,58578,509297,60,2,8488.283333333333,107.50041408199355,0
27,67927,505,57797,3512417,24,2,146350.70833333334,300.5398565126288,0
39,24304,342,19671,2530829,24,1,105451.20833333333,514.8214628593372,0
44,62647,636,39133,1738831,12,1,144902.58333333334,293.7659957114201,0
35,32032,558,58209,1111282,60,5,18521.366666666665,239.542852980353,0
43,40755,548,15414,2342653,24,5,97610.54166666667,277.3268106162843,0
24,62353,373,36242,1093982,60,2,18233.033333333333,87.36553707653735,0
58,74486,618,50184,3924658,60,2,65410.96666666667,155.19019234039507,0
24,15016,595,53379,4734997,60,4,78916.61666666667,881.0310113656545,0
25,23308,573,30231,919794,24,4,38324.75,294.1296979577827,0
43,44654,622,36849,3191142,36,3,88642.83333333333,281.03156118899386,0
57,54244,489,56163,3992717,60,5,66545.28333333334,226.21540323968244,0
31,20942,437,46676,1020436,24,3,42518.166666666664,425.9104510871295,0
31,65697,601,37056,2591526,36,3,71986.83333333333,165.9784059140194,0
33,75495,610,56028,3154979,12,1,262914.9166666667,422.4689273020289,0
34,17693,630,34947,4296568,24,1,179023.66666666666,1209.3520978164622,0
28,71751,581,41040,642512,36,4,17847.555555555555,82.07210429897222,0
45,30562,465,40282,3536753,24,3,147364.70833333334,613.9870045590385,0
38,68241,577,41201,2277639,36,4,63267.75,153.0879529901379,0
38,21259,325,21833,4852183,36,5,134782.86111111112,736.7038012658692,0
30,69210,372,19752,1200662,24,2,50027.583333333336,100.822978374994,0
27,63347,414,39507,1163399,12,1,96949.91666666667,215.41180587346943,0
34,57236,350,35169,2406847,60,5,40114.11666666667,131.53105854124445,0
35,67392,470,59746,1776828,36,5,49356.333333333336,161.89211380183605,0
36,19942,567,56495,4024673,60,1,67077.88333333333,619.6614348276669,0
22,62419,302,39930,4664513,12,1,388709.4166666667,686.7130467752875,0
50,51556,509,20023,2445853,60,3,40764.21666666667,117.90522279980344,0
50,71105,637,15982,3176853,60,4,52947.55,96.94051051262218,0
38,15371,600,29305,1090246,24,5,45426.916666666664,486.18773447834667,0
51,42383,641,31146,4201291,24,3,175053.79166666666,486.515328472894,0
33,38404,414,26201,3985393,12,3,332116.0833333333,933.0202149081692,0
40,22120,466,31910,2327346,24,5,96972.75,582.6525768535262,0
55,20702,564,38031,4678010,36,5,129944.72222222222,811.3985229553773,0
43,23347,526,38636,817332,12,2,68111.0,457.21934295626846,0
53,50429,450,32314,4916728,24,4,204863.66666666666,470.31998783768597,0
58,71332,567,42332,4114430,24,5,171434.58333333334,299.6783818389129,0
55,54419,415,33330,1335681,12,1,111306.75,265.78354986309927,0
56,40040,387,30365,3155687,36,2,87657.97222222222,294.7626678876679,0
40,52646,617,58501,963378,12,4,80281.5,263.61451962162363,0
23,60859,541,25108,1797983,24,1,74915.95833333333,164.35360149416408,0
28,52083,628,18360,767587,24,1,31982.791666666668,96.65877861618316,0
52,37542,632,57553,4301167,12,4,358430.5833333333,1108.0485411894233,0
49,57733,339,55880,1692549,36,2,47015.25,178.22605788717024,0
27,23308,481,18625,4893135,36,1,135920.41666666666,663.0573908815285,0
22,54242,508,53237,4868108,60,3,81135.13333333333,247.72709954156068,0
41,74447,572,16223,750278,36,4,20841.055555555555,49.78582824768702,0
26,49142,418,54878,648579,12,4,54048.25,221.6561190020756,0
48,59163,323,24157,3903154,36,5,108420.94444444444,224.08928628440822,0
56,45690,557,52760,4991839,36,2,138662.19444444444,418.95862211522086,0
52,22393,391,28646,4204187,60,3,70069.78333333334,440.8332216913024,0
29,19403,460,59638,4439645,36,3,123323.47222222222,942.9545545648725,0
31,18546,448,44024,2445112,60,5,40751.86666666667,457.11132679104213,0
43,51745,416,19787,1774968,60,1,29582.8,95.40979804812059,0
31,43893,352,38202,2839326,36,1,78870.16666666667,266.72172480046174,0
22,24388,601,58908,590153,24,3,24589.708333333332,342.37210240008744,0
23,67563,344,51067,2686516,12,2,223876.33333333334,406.94364272358155,0
31,56756,564,24360,1664501,12,1,138708.41666666666,287.3148507059459,0
55,77969,561,47692,4704262,36,4,130673.94444444444,228.76520725473512,0
35,51660,606,54219,1635736,12,5,136311.33333333334,368.81597625500063,0
31,38708,533,27941,2350501,12,2,195875.08333333334,578.2166046639799,0
51,39726,334,30993,3819601,60,1,63660.01666666667,238.26465455033645,0
48,29008,637,29620,4977647,24,3,207401.95833333334,817.0916930961574,0
48,51017,496,35193,2836114,12,5,236342.83333333334,532.2457873519286,0
52,77996,324,36248,2531872,24,1,105494.66666666667,181.73068704378005,0
45,15111,501,20027,2365501,12,3,197125.08333333334,1437.0464121059713,0
40,64834,572,19260,3956874,24,1,164869.75,284.00183545670484,0
48,32545,335,52596,2620883,24,5,109203.45833333333,497.1561171710964,0
45,55168,522,56540,2735300,12,4,227941.66666666666,515.6642739752513,0
31,17379,576,24012,2336079,60,4,38934.65,362.19949364175153,0
39,45237,317,40823,1386358,24,3,57764.916666666664,217.93646056694,0
48,60948,487,23315,541410,24,4,22558.75,75.26703091159676,0
21,36810,556,27631,2303137,12,5,191928.08333333334,596.4658607262519,0
25,56120,441,33258,1381380,24,3,57557.5,161.8237704918033,0
30,32809,435,40099,4922747,24,1,205114.45833333334,747.3969286882665,0
54,67813,606,50891,3686769,60,2,61446.15,165.65724861014849,0
56,23469,378,51992,1980341,24,1,82514.20833333333,573.1228784069765,0
22,42967,591,46376,1339528,60,5,22325.466666666667,159.89356172566545,0
38,24748,361,25977,3044955,24,3,126873.125,617.6261718118636,0
33,38424,428,41694,2246075,24,1,93586.45833333333,352.0728147338469,0
25,35976,640,48978,2422761,60,3,40379.35,248.38044807649547,0
40,38914,597,24218,1261752,60,4,21029.2,116.27486251734594,0
22,45067,556,36788,4576372,36,2,127121.44444444444,363.70169845883777,0
31,57875,511,35501,2039914,24,5,84996.41666666667,208.20287976961845,0
50,27942,353,27453,3807408,60,1,63456.8,325.3518001574691,0
52,34491,474,53197,1389297,24,2,57887.375,322.0677133165173,0
52,64454,399,30210,3955159,24,5,164798.29166666666,302.5542117892864,0
58,19533,338,23689,1057715,24,5,44071.458333333336,346.90246420587386,0
48,66925,562,42381,2067909,12,4,172325.75,320.81695928277924,0
30,38583,449,44508,4122986,36,3,114527.38888888889,412.19031409918585,0
42,52049,420,57653,3513433,12,3,292786.0833333333,673.2868707051688,0
37,42821,477,36142,2578386,36,2,71621.83333333333,251.66117870515245,0
42,45261,600,55950,4524822,24,4,188534.25,540.1653741631868,0
39,52536,629,23916,2352978,24,5,98040.75,232.1393901324806,0
37,44945,419,15375,3628662,60,4,60477.7,168.7678273445322,0
44,32384,371,46449,3275883,36,4,90996.75,424.4248703063241,0
56,43410,518,38797,1512986,36,2,42027.38888888889,186.18841024853467,0
52,27198,601,35782,720967,12,3,60080.583333333336,352.4618844522882,0
56,78766,422,42028,4928929,36,4,136914.69444444444,227.18266059523708,0
